LABEL,WORD,WORD+1,WORD-1,ABBR,CAP,NUM,LOC,PREF,SUFF,PREP,NERTAG,NEXTWORDS,PREVWORDS 
O,Allwaste,Inc,Reuter,0,1,0,0,0,1,0,PERSON,"[['Inc', 'I-PURCHASER', 'PERSON'], ['said', 'O', 'OTHER']]","[['engines', 'I-ACQBUS', 'OTHER'], ['.', 'O', 'OTHER']]"
O,Inc,said,Allwaste,0,1,0,0,0,0,0,PERSON,"[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]","[['.', 'O', 'OTHER'], ['Reuter', 'O', 'OTHER']]"
O,said,it,Inc,0,0,0,0,0,0,0,OTHER,"[['it', 'O', 'OTHER'], ['has', 'O', 'OTHER']]","[['Reuter', 'O', 'OTHER'], ['Allwaste', 'B-PURCHASER', 'PERSON']]"
O,it,has,said,0,0,0,0,0,0,0,OTHER,"[['has', 'O', 'OTHER'], ['agreed', 'B-STATUS', 'OTHER']]","[['Allwaste', 'B-PURCHASER', 'PERSON'], ['Inc', 'I-PURCHASER', 'PERSON']]"
O,has,agreed,it,0,0,0,0,0,0,0,OTHER,"[['agreed', 'B-STATUS', 'OTHER'], ['in', 'I-STATUS', 'OTHER']]","[['Inc', 'I-PURCHASER', 'PERSON'], ['said', 'O', 'OTHER']]"
O,agreed,in,has,0,0,0,0,0,0,0,OTHER,"[['in', 'I-STATUS', 'OTHER'], ['principle', 'I-STATUS', 'OTHER']]","[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]"
O,in,principle,agreed,0,0,0,0,0,0,1,OTHER,"[['principle', 'I-STATUS', 'OTHER'], ['to', 'O', 'OTHER']]","[['it', 'O', 'OTHER'], ['has', 'O', 'OTHER']]"
O,principle,to,in,0,0,0,0,0,0,0,OTHER,"[['to', 'O', 'OTHER'], ['acquire', 'O', 'OTHER']]","[['has', 'O', 'OTHER'], ['agreed', 'B-STATUS', 'OTHER']]"
B-SELLER,Sante,Fe,with,0,1,0,0,0,0,0,ORG,"[['Fe', 'I-SELLER', 'ORG'], ['Southern', 'I-SELLER', 'ORG']]","[['ended', 'B-STATUS', 'OTHER'], ['talks', 'I-STATUS', 'OTHER']]"
I-SELLER,Fe,Southern,Sante,0,1,0,0,0,0,0,ORG,"[['Southern', 'I-SELLER', 'ORG'], ['Pacific', 'I-SELLER', 'ORG']]","[['talks', 'I-STATUS', 'OTHER'], ['with', 'O', 'OTHER']]"
I-SELLER,Southern,Pacific,Fe,0,1,0,0,0,0,0,ORG,"[['Pacific', 'I-SELLER', 'ORG'], ['Corp', 'I-SELLER', 'ORG']]","[['with', 'O', 'OTHER'], ['Sante', 'B-SELLER', 'ORG']]"
I-SELLER,Pacific,Corp,Southern,0,1,0,0,0,1,0,ORG,"[['Corp', 'I-SELLER', 'ORG'], ['concerning', 'O', 'OTHER']]","[['Sante', 'B-SELLER', 'ORG'], ['Fe', 'I-SELLER', 'ORG']]"
I-SELLER,Corp,concerning,Pacific,0,1,0,0,0,0,0,ORG,"[['concerning', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['Fe', 'I-SELLER', 'ORG'], ['Southern', 'I-SELLER', 'ORG']]"
O,concerning,the,Corp,0,0,0,0,0,0,1,OTHER,"[['the', 'O', 'OTHER'], ['possible', 'O', 'OTHER']]","[['Southern', 'I-SELLER', 'ORG'], ['Pacific', 'I-SELLER', 'ORG']]"
O,the,possible,concerning,0,0,0,0,0,0,0,OTHER,"[['possible', 'O', 'OTHER'], ['acquisition', 'O', 'OTHER']]","[['Pacific', 'I-SELLER', 'ORG'], ['Corp', 'I-SELLER', 'ORG']]"
O,possible,acquisition,the,0,0,0,0,0,0,0,OTHER,"[['acquisition', 'O', 'OTHER'], ['of', 'O', 'OTHER']]","[['Corp', 'I-SELLER', 'ORG'], ['concerning', 'O', 'OTHER']]"
O,acquisition,of,possible,0,0,0,0,0,0,0,OTHER,"[['of', 'O', 'OTHER'], ['Sante', 'O', 'OTHER']]","[['concerning', 'O', 'OTHER'], ['the', 'O', 'OTHER']]"
O,of,Sante,acquisition,0,0,0,0,0,0,1,OTHER,"[['Sante', 'O', 'OTHER'], [""Fe's"", 'O', 'OTHER']]","[['the', 'O', 'OTHER'], ['possible', 'O', 'OTHER']]"
O,Sante,Fe's,of,0,1,0,0,0,0,0,OTHER,"[[""Fe's"", 'O', 'OTHER'], ['Southern', 'B-ACQUIRED', 'ORG']]","[['possible', 'O', 'OTHER'], ['acquisition', 'O', 'OTHER']]"
O,Fe's,Southern,Sante,0,1,0,0,0,0,0,OTHER,"[['Southern', 'B-ACQUIRED', 'ORG'], ['Pacific', 'I-ACQUIRED', 'ORG']]","[['acquisition', 'O', 'OTHER'], ['of', 'O', 'OTHER']]"
O,Southern,Pacific,Fe's,0,1,0,0,0,0,0,ORG,"[['Pacific', 'I-ACQUIRED', 'ORG'], ['Transportation', 'I-ACQUIRED', 'ORG']]","[['of', 'O', 'OTHER'], ['Sante', 'O', 'OTHER']]"
O,Pacific,Transportation,Southern,0,1,0,0,0,0,0,ORG,"[['Transportation', 'I-ACQUIRED', 'ORG'], ['Co', 'I-ACQUIRED', 'ORG']]","[['Sante', 'O', 'OTHER'], [""Fe's"", 'O', 'OTHER']]"
O,Transportation,Co,Pacific,0,1,0,0,0,1,0,ORG,"[['Co', 'I-ACQUIRED', 'ORG'], ['subsidiary.', 'O', 'OTHER']]","[[""Fe's"", 'O', 'OTHER'], ['Southern', 'B-ACQUIRED', 'ORG']]"
O,Co,subsidiary.,Transportation,0,1,0,0,0,0,0,ORG,"[['subsidiary.', 'O', 'OTHER'], ['The', 'O', 'OTHER']]","[['Southern', 'B-ACQUIRED', 'ORG'], ['Pacific', 'I-ACQUIRED', 'ORG']]"
O,subsidiary.,The,Co,0,0,0,0,0,0,0,OTHER,"[['The', 'O', 'OTHER'], ['company', 'O', 'OTHER']]","[['Pacific', 'I-ACQUIRED', 'ORG'], ['Transportation', 'I-ACQUIRED', 'ORG']]"
O,The,company,subsidiary.,0,1,0,0,0,0,0,OTHER,"[['company', 'O', 'OTHER'], ['also', 'O', 'OTHER']]","[['Transportation', 'I-ACQUIRED', 'ORG'], ['Co', 'I-ACQUIRED', 'ORG']]"
O,company,also,The,0,0,0,0,0,0,0,OTHER,"[['also', 'O', 'OTHER'], ['said', 'O', 'OTHER']]","[['Co', 'I-ACQUIRED', 'ORG'], ['subsidiary.', 'O', 'OTHER']]"
O,also,said,company,0,0,0,0,0,0,0,OTHER,"[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]","[['subsidiary.', 'O', 'OTHER'], ['The', 'O', 'OTHER']]"
O,said,it,also,0,0,0,0,0,0,0,OTHER,"[['it', 'O', 'OTHER'], ['is', 'O', 'OTHER']]","[['The', 'O', 'OTHER'], ['company', 'O', 'OTHER']]"
O,it,is,said,0,0,0,0,0,0,0,OTHER,"[['is', 'O', 'OTHER'], ['reviewing', 'O', 'OTHER']]","[['company', 'O', 'OTHER'], ['also', 'O', 'OTHER']]"
O,is,reviewing,it,0,0,0,0,0,0,0,OTHER,"[['reviewing', 'O', 'OTHER'], ['its', 'O', 'OTHER']]","[['also', 'O', 'OTHER'], ['said', 'O', 'OTHER']]"
O,reviewing,its,is,0,0,0,0,0,0,0,OTHER,"[['its', 'O', 'OTHER'], ['investment', 'O', 'OTHER']]","[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]"
O,its,investment,reviewing,0,0,0,0,0,0,0,OTHER,"[['investment', 'O', 'OTHER'], ['in', 'O', 'OTHER']]","[['it', 'O', 'OTHER'], ['is', 'O', 'OTHER']]"
B-SELLER,Kaiser,Steel,share.,0,1,0,0,0,0,0,OTHER,"[['Steel', 'I-SELLER', 'OTHER'], ['Corp', 'I-SELLER', 'OTHER']]","[['dlrs', 'O', 'OTHER'], ['a', 'O', 'OTHER']]"
I-SELLER,Steel,Corp,Kaiser,0,1,0,0,0,1,0,OTHER,"[['Corp', 'I-SELLER', 'OTHER'], [""'s"", 'O', 'OTHER']]","[['a', 'O', 'OTHER'], ['share.', 'O', 'OTHER']]"
I-SELLER,Corp,'s,Steel,0,1,0,0,0,0,0,OTHER,"[[""'s"", 'O', 'OTHER'], ['plant', 'B-ACQUIRED', 'OTHER']]","[['share.', 'O', 'OTHER'], ['Kaiser', 'B-SELLER', 'OTHER']]"
O,'s,plant,Corp,0,0,0,0,0,0,0,OTHER,"[['plant', 'B-ACQUIRED', 'OTHER'], ['in', 'O', 'OTHER']]","[['Kaiser', 'B-SELLER', 'OTHER'], ['Steel', 'I-SELLER', 'OTHER']]"
O,plant,in,'s,0,0,0,0,0,0,0,OTHER,"[['in', 'O', 'OTHER'], ['Napa,', 'B-ACQLOC', 'OTHER']]","[['Steel', 'I-SELLER', 'OTHER'], ['Corp', 'I-SELLER', 'OTHER']]"
O,in,"Napa,",plant,0,0,0,0,0,0,1,OTHER,"[['Napa,', 'B-ACQLOC', 'OTHER'], ['Calif', 'I-ACQLOC', 'OTHER']]","[['Corp', 'I-SELLER', 'OTHER'], [""'s"", 'O', 'OTHER']]"
O,"Napa,",Calif,in,0,1,0,0,0,0,0,OTHER,"[['Calif', 'I-ACQLOC', 'OTHER'], [',', 'O', 'OTHER']]","[[""'s"", 'O', 'OTHER'], ['plant', 'B-ACQUIRED', 'OTHER']]"
O,Calif,",","Napa,",0,1,0,0,0,0,0,OTHER,"[[',', 'O', 'OTHER'], ['has', 'O', 'OTHER']]","[['plant', 'B-ACQUIRED', 'OTHER'], ['in', 'O', 'OTHER']]"
O,",",has,Calif,0,0,0,0,0,0,0,OTHER,"[['has', 'O', 'OTHER'], ['been', 'O', 'OTHER']]","[['in', 'O', 'OTHER'], ['Napa,', 'B-ACQLOC', 'OTHER']]"
O,has,been,",",0,0,0,0,0,0,0,OTHER,"[['been', 'O', 'OTHER'], ['purchased', 'B-STATUS', 'OTHER']]","[['Napa,', 'B-ACQLOC', 'OTHER'], ['Calif', 'I-ACQLOC', 'OTHER']]"
O,been,purchased,has,0,0,0,0,0,0,0,OTHER,"[['purchased', 'B-STATUS', 'OTHER'], ['by', 'O', 'OTHER']]","[['Calif', 'I-ACQLOC', 'OTHER'], [',', 'O', 'OTHER']]"
O,purchased,by,been,0,0,0,0,0,0,0,OTHER,"[['by', 'O', 'OTHER'], ['Oregon', 'B-PURCHASER', 'ORG']]","[[',', 'O', 'OTHER'], ['has', 'O', 'OTHER']]"
O,by,Oregon,purchased,0,0,0,0,0,0,1,OTHER,"[['Oregon', 'B-PURCHASER', 'ORG'], ['Steel', 'I-PURCHASER', 'ORG']]","[['has', 'O', 'OTHER'], ['been', 'O', 'OTHER']]"
O,Oregon,Steel,by,0,1,0,0,0,0,0,ORG,"[['Steel', 'I-PURCHASER', 'ORG'], ['Mills', 'I-PURCHASER', 'ORG']]","[['been', 'O', 'OTHER'], ['purchased', 'B-STATUS', 'OTHER']]"
O,Steel,Mills,Oregon,0,1,0,0,0,0,0,ORG,"[['Mills', 'I-PURCHASER', 'ORG'], ['for', 'O', 'OTHER']]","[['purchased', 'B-STATUS', 'OTHER'], ['by', 'O', 'OTHER']]"
O,Mills,for,Steel,0,1,0,0,0,0,0,ORG,"[['for', 'O', 'OTHER'], ['16', 'B-DLRAMT', 'OTHER']]","[['by', 'O', 'OTHER'], ['Oregon', 'B-PURCHASER', 'ORG']]"
O,for,16,Mills,0,0,0,0,0,0,1,OTHER,"[['16', 'B-DLRAMT', 'OTHER'], ['mln', 'I-DLRAMT', 'OTHER']]","[['Oregon', 'B-PURCHASER', 'ORG'], ['Steel', 'I-PURCHASER', 'ORG']]"
O,16,mln,for,0,0,1,0,0,0,0,OTHER,"[['mln', 'I-DLRAMT', 'OTHER'], ['dlrs', 'I-DLRAMT', 'OTHER']]","[['Steel', 'I-PURCHASER', 'ORG'], ['Mills', 'I-PURCHASER', 'ORG']]"
O,mln,dlrs,16,0,0,0,0,0,0,0,OTHER,"[['dlrs', 'I-DLRAMT', 'OTHER'], [',', 'O', 'OTHER']]","[['Mills', 'I-PURCHASER', 'ORG'], ['for', 'O', 'OTHER']]"
O,dlrs,",",mln,0,0,0,0,0,0,0,OTHER,"[[',', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['for', 'O', 'OTHER'], ['16', 'B-DLRAMT', 'OTHER']]"
O,",",the,dlrs,0,0,0,0,0,0,0,OTHER,"[['the', 'O', 'OTHER'], ['privately', 'O', 'OTHER']]","[['16', 'B-DLRAMT', 'OTHER'], ['mln', 'I-DLRAMT', 'OTHER']]"
O,the,privately,",",0,0,0,0,0,0,0,OTHER,"[['privately', 'O', 'OTHER'], ['owned', 'O', 'OTHER']]","[['mln', 'I-DLRAMT', 'OTHER'], ['dlrs', 'I-DLRAMT', 'OTHER']]"
O,privately,owned,the,0,0,0,0,0,0,0,OTHER,"[['owned', 'O', 'OTHER'], ['Portland', 'O', 'OTHER']]","[['dlrs', 'I-DLRAMT', 'OTHER'], [',', 'O', 'OTHER']]"
B-SELLER,IC,Industries,Gorman.,0,1,0,0,0,0,0,OTHER,"[['Industries', 'I-SELLER', 'OTHER'], ['Inc', 'I-SELLER', 'OTHER']]","[['Kenneth', 'O', 'OTHER'], ['F.', 'O', 'OTHER']]"
I-SELLER,Industries,Inc,IC,0,1,0,0,0,1,0,OTHER,"[['Inc', 'I-SELLER', 'OTHER'], ['said', 'O', 'OTHER']]","[['F.', 'O', 'OTHER'], ['Gorman.', 'O', 'OTHER']]"
I-SELLER,Inc,said,Industries,0,1,0,0,0,0,0,OTHER,"[['said', 'O', 'OTHER'], ['its', 'O', 'OTHER']]","[['Gorman.', 'O', 'OTHER'], ['IC', 'B-SELLER', 'OTHER']]"
O,said,its,Inc,0,0,0,0,0,0,0,OTHER,"[['its', 'O', 'OTHER'], ['board', 'O', 'OTHER']]","[['IC', 'B-SELLER', 'OTHER'], ['Industries', 'I-SELLER', 'OTHER']]"
O,its,board,said,0,0,0,0,0,0,0,OTHER,"[['board', 'O', 'OTHER'], ['approved', 'O', 'OTHER']]","[['Industries', 'I-SELLER', 'OTHER'], ['Inc', 'I-SELLER', 'OTHER']]"
O,board,approved,its,0,0,0,0,0,0,0,OTHER,"[['approved', 'O', 'OTHER'], ['a', 'O', 'OTHER']]","[['Inc', 'I-SELLER', 'OTHER'], ['said', 'O', 'OTHER']]"
O,approved,a,board,0,0,0,0,0,0,0,OTHER,"[['a', 'O', 'OTHER'], ['second', 'O', 'OTHER']]","[['said', 'O', 'OTHER'], ['its', 'O', 'OTHER']]"
O,a,second,approved,0,0,0,0,0,0,0,OTHER,"[['second', 'O', 'OTHER'], ['major', 'O', 'OTHER']]","[['its', 'O', 'OTHER'], ['board', 'O', 'OTHER']]"
O,second,major,a,0,0,0,0,0,0,0,OTHER,"[['major', 'O', 'OTHER'], ['step', 'O', 'OTHER']]","[['board', 'O', 'OTHER'], ['approved', 'O', 'OTHER']]"
O,major,step,second,0,0,0,0,0,0,0,OTHER,"[['step', 'O', 'OTHER'], ['in', 'O', 'OTHER']]","[['approved', 'O', 'OTHER'], ['a', 'O', 'OTHER']]"
O,step,in,major,0,0,0,0,0,0,0,OTHER,"[['in', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['a', 'O', 'OTHER'], ['second', 'O', 'OTHER']]"
O,in,the,step,0,0,0,0,0,0,1,OTHER,"[['the', 'O', 'OTHER'], ['reorganization', 'O', 'OTHER']]","[['second', 'O', 'OTHER'], ['major', 'O', 'OTHER']]"
O,the,reorganization,in,0,0,0,0,0,0,0,OTHER,"[['reorganization', 'O', 'OTHER'], ['and', 'O', 'OTHER']]","[['major', 'O', 'OTHER'], ['step', 'O', 'OTHER']]"
O,reorganization,and,the,0,0,0,0,0,0,0,OTHER,"[['and', 'O', 'OTHER'], ['restructuring', 'O', 'OTHER']]","[['step', 'O', 'OTHER'], ['in', 'O', 'OTHER']]"
O,and,restructuring,reorganization,0,0,0,0,0,0,0,OTHER,"[['restructuring', 'O', 'OTHER'], ['of', 'O', 'OTHER']]","[['in', 'O', 'OTHER'], ['the', 'O', 'OTHER']]"
O,restructuring,of,and,0,0,0,0,0,0,0,OTHER,"[['of', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['the', 'O', 'OTHER'], ['reorganization', 'O', 'OTHER']]"
O,of,the,restructuring,0,0,0,0,0,0,1,OTHER,"[['the', 'O', 'OTHER'], ['company.', 'O', 'OTHER']]","[['reorganization', 'O', 'OTHER'], ['and', 'O', 'OTHER']]"
O,the,company.,of,0,0,0,0,0,0,0,OTHER,"[['company.', 'O', 'OTHER'], ['To', 'O', 'OTHER']]","[['and', 'O', 'OTHER'], ['restructuring', 'O', 'OTHER']]"
O,company.,To,the,0,0,0,0,0,0,0,OTHER,"[['To', 'O', 'OTHER'], ['implement', 'O', 'OTHER']]","[['restructuring', 'O', 'OTHER'], ['of', 'O', 'OTHER']]"
O,To,implement,company.,0,1,0,0,0,0,0,OTHER,"[['implement', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['of', 'O', 'OTHER'], ['the', 'O', 'OTHER']]"
O,implement,the,To,0,0,0,0,0,0,0,OTHER,"[['the', 'O', 'OTHER'], ['plan', 'O', 'OTHER']]","[['the', 'O', 'OTHER'], ['company.', 'O', 'OTHER']]"
O,the,plan,implement,0,0,0,0,0,0,0,OTHER,"[['plan', 'O', 'OTHER'], ['of', 'O', 'OTHER']]","[['company.', 'O', 'OTHER'], ['To', 'O', 'OTHER']]"
O,plan,of,the,0,0,0,0,0,0,0,OTHER,"[['of', 'O', 'OTHER'], ['sharpening', 'O', 'OTHER']]","[['To', 'O', 'OTHER'], ['implement', 'O', 'OTHER']]"
B-SELLER,Shamrock,Capital,Corp.,0,1,0,0,0,0,0,OTHER,"[['Capital', 'I-SELLER', 'OTHER'], ['LP', 'I-SELLER', 'OTHER']]","[['and', 'O', 'OTHER'], ['Hussmann', 'O', 'OTHER']]"
I-SELLER,Capital,LP,Shamrock,0,1,0,0,0,0,0,OTHER,"[['LP', 'I-SELLER', 'OTHER'], ['said', 'O', 'OTHER']]","[['Hussmann', 'O', 'OTHER'], ['Corp.', 'O', 'OTHER']]"
I-SELLER,LP,said,Capital,0,1,0,0,0,0,0,OTHER,"[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]","[['Corp.', 'O', 'OTHER'], ['Shamrock', 'B-SELLER', 'OTHER']]"
O,said,it,LP,0,0,0,0,0,0,0,OTHER,"[['it', 'O', 'OTHER'], ['has', 'O', 'OTHER']]","[['Shamrock', 'B-SELLER', 'OTHER'], ['Capital', 'I-SELLER', 'OTHER']]"
O,it,has,said,0,0,0,0,0,0,0,OTHER,"[['has', 'O', 'OTHER'], ['completed', 'B-STATUS', 'OTHER']]","[['Capital', 'I-SELLER', 'OTHER'], ['LP', 'I-SELLER', 'OTHER']]"
O,has,completed,it,0,0,0,0,0,0,0,OTHER,"[['completed', 'B-STATUS', 'OTHER'], ['the', 'O', 'OTHER']]","[['LP', 'I-SELLER', 'OTHER'], ['said', 'O', 'OTHER']]"
O,completed,the,has,0,0,0,0,0,0,0,OTHER,"[['the', 'O', 'OTHER'], ['sale', 'O', 'OTHER']]","[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]"
O,the,sale,completed,0,0,0,0,0,0,0,OTHER,"[['sale', 'O', 'OTHER'], ['of', 'O', 'OTHER']]","[['it', 'O', 'OTHER'], ['has', 'O', 'OTHER']]"
O,sale,of,the,0,0,0,0,0,0,0,OTHER,"[['of', 'O', 'OTHER'], ['Cental', 'B-ACQUIRED', 'ORG']]","[['has', 'O', 'OTHER'], ['completed', 'B-STATUS', 'OTHER']]"
O,of,Cental,sale,0,0,0,0,0,0,1,OTHER,"[['Cental', 'B-ACQUIRED', 'ORG'], ['Soya', 'I-ACQUIRED', 'ORG']]","[['completed', 'B-STATUS', 'OTHER'], ['the', 'O', 'OTHER']]"
O,Cental,Soya,of,0,1,0,0,0,0,0,ORG,"[['Soya', 'I-ACQUIRED', 'ORG'], ['Co', 'I-ACQUIRED', 'ORG']]","[['the', 'O', 'OTHER'], ['sale', 'O', 'OTHER']]"
O,Soya,Co,Cental,0,1,0,0,0,1,0,ORG,"[['Co', 'I-ACQUIRED', 'ORG'], ['Inc', 'I-ACQUIRED', 'ORG']]","[['sale', 'O', 'OTHER'], ['of', 'O', 'OTHER']]"
O,Co,Inc,Soya,0,1,0,0,0,1,0,ORG,"[['Inc', 'I-ACQUIRED', 'ORG'], ['to', 'O', 'OTHER']]","[['of', 'O', 'OTHER'], ['Cental', 'B-ACQUIRED', 'ORG']]"
O,Inc,to,Co,0,1,0,0,0,0,0,ORG,"[['to', 'O', 'OTHER'], ['Ferruzzi', 'B-PURCHASER', 'ORG']]","[['Cental', 'B-ACQUIRED', 'ORG'], ['Soya', 'I-ACQUIRED', 'ORG']]"
O,to,Ferruzzi,Inc,0,0,0,0,0,0,1,OTHER,"[['Ferruzzi', 'B-PURCHASER', 'ORG'], ['Agricola', 'I-PURCHASER', 'ORG']]","[['Soya', 'I-ACQUIRED', 'ORG'], ['Co', 'I-ACQUIRED', 'ORG']]"
O,Ferruzzi,Agricola,to,0,1,0,0,0,0,0,ORG,"[['Agricola', 'I-PURCHASER', 'ORG'], ['Finanziaria', 'I-PURCHASER', 'ORG']]","[['Co', 'I-ACQUIRED', 'ORG'], ['Inc', 'I-ACQUIRED', 'ORG']]"
O,Agricola,Finanziaria,Ferruzzi,0,1,0,0,0,0,0,ORG,"[['Finanziaria', 'I-PURCHASER', 'ORG'], ['the', 'O', 'OTHER']]","[['Inc', 'I-ACQUIRED', 'ORG'], ['to', 'O', 'OTHER']]"
O,Finanziaria,the,Agricola,0,1,0,0,0,0,0,ORG,"[['the', 'O', 'OTHER'], ['holding', 'O', 'OTHER']]","[['to', 'O', 'OTHER'], ['Ferruzzi', 'B-PURCHASER', 'ORG']]"
O,the,holding,Finanziaria,0,0,0,0,0,0,0,OTHER,"[['holding', 'O', 'OTHER'], ['company', 'O', 'OTHER']]","[['Ferruzzi', 'B-PURCHASER', 'ORG'], ['Agricola', 'I-PURCHASER', 'ORG']]"
O,holding,company,the,0,0,0,0,0,0,0,OTHER,"[['company', 'O', 'OTHER'], ['for', 'O', 'OTHER']]","[['Agricola', 'I-PURCHASER', 'ORG'], ['Finanziaria', 'I-PURCHASER', 'ORG']]"
O,company,for,holding,0,0,0,0,0,0,0,OTHER,"[['for', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['Finanziaria', 'I-PURCHASER', 'ORG'], ['the', 'O', 'OTHER']]"
O,for,the,company,0,0,0,0,0,0,1,OTHER,"[['the', 'O', 'OTHER'], ['Ferruzzi', 'O', 'OTHER']]","[['the', 'O', 'OTHER'], ['holding', 'O', 'OTHER']]"
O,the,Ferruzzi,for,0,0,0,0,0,0,0,OTHER,"[['Ferruzzi', 'O', 'OTHER'], ['group', 'O', 'OTHER']]","[['holding', 'O', 'OTHER'], ['company', 'O', 'OTHER']]"
B-SELLER,Shamrock,Capital,.,0,1,0,0,0,0,0,OTHER,"[['Capital', 'I-SELLER', 'OTHER'], ['LP', 'I-SELLER', 'OTHER']]","[['mln', 'I-DLRAMT', 'OTHER'], ['dlrs', 'I-DLRAMT', 'OTHER']]"
I-SELLER,Capital,LP,Shamrock,0,1,0,0,0,0,0,OTHER,"[['LP', 'I-SELLER', 'OTHER'], ['said', 'O', 'OTHER']]","[['dlrs', 'I-DLRAMT', 'OTHER'], ['.', 'O', 'OTHER']]"
I-SELLER,LP,said,Capital,0,1,0,0,0,0,0,OTHER,"[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]","[['.', 'O', 'OTHER'], ['Shamrock', 'B-SELLER', 'OTHER']]"
O,said,it,LP,0,0,0,0,0,0,0,OTHER,"[['it', 'O', 'OTHER'], ['has', 'O', 'OTHER']]","[['Shamrock', 'B-SELLER', 'OTHER'], ['Capital', 'I-SELLER', 'OTHER']]"
O,it,has,said,0,0,0,0,0,0,0,OTHER,"[['has', 'O', 'OTHER'], ['completed', 'B-STATUS', 'OTHER']]","[['Capital', 'I-SELLER', 'OTHER'], ['LP', 'I-SELLER', 'OTHER']]"
O,has,completed,it,0,0,0,0,0,0,0,OTHER,"[['completed', 'B-STATUS', 'OTHER'], ['the', 'O', 'OTHER']]","[['LP', 'I-SELLER', 'OTHER'], ['said', 'O', 'OTHER']]"
O,completed,the,has,0,0,0,0,0,0,0,OTHER,"[['the', 'O', 'OTHER'], ['sale', 'O', 'OTHER']]","[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]"
O,the,sale,completed,0,0,0,0,0,0,0,OTHER,"[['sale', 'O', 'OTHER'], ['of', 'O', 'OTHER']]","[['it', 'O', 'OTHER'], ['has', 'O', 'OTHER']]"
O,sale,of,the,0,0,0,0,0,0,0,OTHER,"[['of', 'O', 'OTHER'], ['Cental', 'B-ACQUIRED', 'ORG']]","[['has', 'O', 'OTHER'], ['completed', 'B-STATUS', 'OTHER']]"
O,of,Cental,sale,0,0,0,0,0,0,1,OTHER,"[['Cental', 'B-ACQUIRED', 'ORG'], ['Soya', 'I-ACQUIRED', 'ORG']]","[['completed', 'B-STATUS', 'OTHER'], ['the', 'O', 'OTHER']]"
O,Cental,Soya,of,0,1,0,0,0,0,0,ORG,"[['Soya', 'I-ACQUIRED', 'ORG'], ['Co', 'I-ACQUIRED', 'ORG']]","[['the', 'O', 'OTHER'], ['sale', 'O', 'OTHER']]"
O,Soya,Co,Cental,0,1,0,0,0,1,0,ORG,"[['Co', 'I-ACQUIRED', 'ORG'], ['Inc', 'I-ACQUIRED', 'ORG']]","[['sale', 'O', 'OTHER'], ['of', 'O', 'OTHER']]"
O,Co,Inc,Soya,0,1,0,0,0,1,0,ORG,"[['Inc', 'I-ACQUIRED', 'ORG'], ['to', 'O', 'OTHER']]","[['of', 'O', 'OTHER'], ['Cental', 'B-ACQUIRED', 'ORG']]"
O,Inc,to,Co,0,1,0,0,0,0,0,ORG,"[['to', 'O', 'OTHER'], ['Ferruzzi', 'B-PURCHASER', 'ORG']]","[['Cental', 'B-ACQUIRED', 'ORG'], ['Soya', 'I-ACQUIRED', 'ORG']]"
O,to,Ferruzzi,Inc,0,0,0,0,0,0,1,OTHER,"[['Ferruzzi', 'B-PURCHASER', 'ORG'], ['Agricola', 'I-PURCHASER', 'ORG']]","[['Soya', 'I-ACQUIRED', 'ORG'], ['Co', 'I-ACQUIRED', 'ORG']]"
O,Ferruzzi,Agricola,to,0,1,0,0,0,0,0,ORG,"[['Agricola', 'I-PURCHASER', 'ORG'], ['Finanziaria', 'I-PURCHASER', 'ORG']]","[['Co', 'I-ACQUIRED', 'ORG'], ['Inc', 'I-ACQUIRED', 'ORG']]"
O,Agricola,Finanziaria,Ferruzzi,0,1,0,0,0,0,0,ORG,"[['Finanziaria', 'I-PURCHASER', 'ORG'], ['the', 'O', 'OTHER']]","[['Inc', 'I-ACQUIRED', 'ORG'], ['to', 'O', 'OTHER']]"
O,Finanziaria,the,Agricola,0,1,0,0,0,0,0,ORG,"[['the', 'O', 'OTHER'], ['holding', 'O', 'OTHER']]","[['to', 'O', 'OTHER'], ['Ferruzzi', 'B-PURCHASER', 'ORG']]"
O,the,holding,Finanziaria,0,0,0,0,0,0,0,OTHER,"[['holding', 'O', 'OTHER'], ['company', 'O', 'OTHER']]","[['Ferruzzi', 'B-PURCHASER', 'ORG'], ['Agricola', 'I-PURCHASER', 'ORG']]"
O,holding,company,the,0,0,0,0,0,0,0,OTHER,"[['company', 'O', 'OTHER'], ['for', 'O', 'OTHER']]","[['Agricola', 'I-PURCHASER', 'ORG'], ['Finanziaria', 'I-PURCHASER', 'ORG']]"
